customer_id,segment,sku,sku_name,date,month,qty,channel,price,region,revenue
C1153,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-23,2,2,supermarket,4.99,Hessen,9.98
C1154,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-23,2,1,pharmacy,4.99,Saarland,4.99
C1167,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-23,2,1,supermarket,4.99,Hessen,4.99
C1175,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-02-23,2,1,pharmacy,7.99,Bayern,7.99
C1182,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-23,2,1,pharmacy,4.99,Saarland,4.99
C1203,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-23,2,2,supermarket,4.99,Baden-Württemberg,9.98
C1236,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-23,2,1,drugstore,4.99,Hessen,4.99
C1018,ATHLETE,EIS001,Eisspray akut,2025-02-24,2,1,online,8.49,Baden-Württemberg,8.49
C1165,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-24,2,1,pharmacy,4.99,Saarland,4.99
C1184,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-02-24,2,3,pharmacy,7.99,Hessen,23.97
C1254,BUDGET,EIS001,Eisspray akut,2025-02-24,2,1,supermarket,8.49,Hessen,8.49
C1260,BUDGET,BEI001,5in1 Beinlotion,2025-02-24,2,1,supermarket,9.99,Hessen,9.99
C1033,ATHLETE,EIS001,Eisspray akut,2025-02-25,2,1,online,8.49,Bayern,8.49
C1228,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-25,2,2,supermarket,4.99,NRW,9.98
C1026,ATHLETE,EIS001,Eisspray akut,2025-02-26,2,3,pharmacy,8.49,Baden-Württemberg,25.47
C1045,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-02-26,2,1,online,7.99,NRW,7.99
C1077,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-02-26,2,2,pharmacy,5.49,Hessen,10.98
C1219,BUDGET,EIS001,Eisspray akut,2025-02-26,2,1,drugstore,8.49,NRW,8.49
C1043,ATHLETE,EIS001,Eisspray akut,2025-02-27,2,1,online,8.49,Baden-Württemberg,8.49
C1198,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-02-27,2,2,drugstore,4.99,Baden-Württemberg,9.98
C1027,ATHLETE,EIS001,Eisspray akut,2025-02-28,2,1,online,8.49,NRW,8.49
C1084,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-02-28,2,1,drugstore,5.49,Saarland,5.49
C1085,SELFCARE,BEI001,5in1 Beinlotion,2025-02-28,2,1,pharmacy,9.99,Hessen,9.99
C1151,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-02-28,2,2,pharmacy,7.99,Bayern,15.98
C1258,BUDGET,HOR001,Hornhaut Entferner Maske,2025-02-28,2,2,supermarket,5.49,Baden-Württemberg,10.98
C1076,SELFCARE,BEI001,5in1 Beinlotion,2025-03-01,3,2,pharmacy,9.99,Hessen,19.98
C1096,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-01,3,1,drugstore,5.49,Saarland,5.49
C1254,BUDGET,BEI001,5in1 Beinlotion,2025-03-01,3,1,drugstore,9.99,Baden-Württemberg,9.99
C1082,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-02,3,3,drugstore,5.49,NRW,16.47
C1091,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-02,3,1,pharmacy,5.49,NRW,5.49
C1096,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-02,3,1,drugstore,5.49,Hessen,5.49
C1138,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-02,3,1,supermarket,7.99,Hessen,7.99
C1158,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-02,3,2,supermarket,4.99,Saarland,9.98
C1209,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-02,3,1,supermarket,4.99,Hessen,4.99
C1251,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-02,3,3,drugstore,4.99,NRW,14.97
C1259,BUDGET,EIS001,Eisspray akut,2025-03-02,3,3,drugstore,8.49,Hessen,25.47
C1068,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-03,3,1,drugstore,5.49,NRW,5.49
C1068,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-03,3,1,pharmacy,5.49,NRW,5.49
C1166,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-03,3,1,supermarket,4.99,Saarland,4.99
C1167,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-03,3,3,supermarket,4.99,Saarland,14.97
C1237,BUDGET,BEI001,5in1 Beinlotion,2025-03-03,3,1,supermarket,9.99,Baden-Württemberg,9.99
C1239,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-03,3,1,supermarket,4.99,Baden-Württemberg,4.99
C1036,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-04,3,1,pharmacy,7.99,Bayern,7.99
C1172,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-04,3,1,pharmacy,4.99,Bayern,4.99
C1197,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-04,3,2,supermarket,4.99,Hessen,9.98
C1240,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-04,3,1,drugstore,4.99,Baden-Württemberg,4.99
C1244,BUDGET,EIS001,Eisspray akut,2025-03-04,3,2,supermarket,8.49,Hessen,16.98
C1261,BUDGET,BEI001,5in1 Beinlotion,2025-03-04,3,1,drugstore,9.99,NRW,9.99
C1067,SELFCARE,BEI001,5in1 Beinlotion,2025-03-05,3,1,pharmacy,9.99,NRW,9.99
C1077,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-05,3,2,pharmacy,5.49,Saarland,10.98
C1084,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-05,3,2,drugstore,5.49,NRW,10.98
C1136,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-05,3,2,supermarket,4.99,Bayern,9.98
C1192,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-05,3,1,supermarket,7.99,Bayern,7.99
C1256,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-05,3,1,supermarket,4.99,Hessen,4.99
C1003,ATHLETE,EIS001,Eisspray akut,2025-03-06,3,2,pharmacy,8.49,Baden-Württemberg,16.98
C1095,SELFCARE,BEI001,5in1 Beinlotion,2025-03-06,3,2,pharmacy,9.99,NRW,19.98
C1119,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-06,3,2,pharmacy,5.49,NRW,10.98
C1123,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-06,3,1,pharmacy,5.49,NRW,5.49
C1087,SELFCARE,BEI001,5in1 Beinlotion,2025-03-07,3,1,pharmacy,9.99,Saarland,9.99
C1095,SELFCARE,BEI001,5in1 Beinlotion,2025-03-07,3,3,drugstore,9.99,NRW,29.97
C1127,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-07,3,1,drugstore,5.49,NRW,5.49
C1200,BUDGET,BEI001,5in1 Beinlotion,2025-03-07,3,3,drugstore,9.99,Baden-Württemberg,29.97
C1228,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-07,3,1,supermarket,4.99,Hessen,4.99
C1252,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-07,3,2,supermarket,4.99,NRW,9.98
C1264,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-07,3,1,drugstore,4.99,NRW,4.99
C1063,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-08,3,1,pharmacy,5.49,Hessen,5.49
C1067,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-08,3,1,drugstore,5.49,NRW,5.49
C1072,SELFCARE,BEI001,5in1 Beinlotion,2025-03-08,3,1,pharmacy,9.99,Hessen,9.99
C1085,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-08,3,1,drugstore,5.49,Hessen,5.49
C1115,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-08,3,2,drugstore,5.49,Hessen,10.98
C1139,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-08,3,1,supermarket,4.99,Hessen,4.99
C1144,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-08,3,1,pharmacy,4.99,Bayern,4.99
C1177,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-08,3,2,supermarket,4.99,Bayern,9.98
C1078,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-09,3,1,drugstore,5.49,Hessen,5.49
C1103,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-09,3,2,pharmacy,5.49,NRW,10.98
C1107,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-09,3,1,pharmacy,5.49,Saarland,5.49
C1179,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-09,3,1,pharmacy,4.99,Saarland,4.99
C1022,ATHLETE,EIS001,Eisspray akut,2025-03-10,3,1,pharmacy,8.49,NRW,8.49
C1055,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-10,3,2,online,7.99,Baden-Württemberg,15.98
C1234,BUDGET,EIS001,Eisspray akut,2025-03-10,3,1,drugstore,8.49,Hessen,8.49
C1265,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-10,3,1,supermarket,4.99,Hessen,4.99
C1010,ATHLETE,EIS001,Eisspray akut,2025-03-11,3,2,pharmacy,8.49,Baden-Württemberg,16.98
C1150,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-11,3,2,supermarket,7.99,Bayern,15.98
C1193,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-11,3,2,pharmacy,4.99,Saarland,9.98
C1246,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-11,3,2,supermarket,5.49,Hessen,10.98
C1253,BUDGET,EIS001,Eisspray akut,2025-03-11,3,3,drugstore,8.49,NRW,25.47
C1096,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-12,3,1,pharmacy,5.49,Hessen,5.49
C1161,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-12,3,2,supermarket,4.99,Hessen,9.98
C1263,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-12,3,3,drugstore,4.99,Hessen,14.97
C1264,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-12,3,2,supermarket,5.49,Baden-Württemberg,10.98
C1066,SELFCARE,BEI001,5in1 Beinlotion,2025-03-13,3,1,drugstore,9.99,Saarland,9.99
C1183,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-13,3,2,supermarket,4.99,Saarland,9.98
C1198,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-13,3,1,drugstore,5.49,Hessen,5.49
C1223,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-13,3,1,supermarket,4.99,Hessen,4.99
C1020,ATHLETE,EIS001,Eisspray akut,2025-03-14,3,1,pharmacy,8.49,NRW,8.49
C1060,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-14,3,1,pharmacy,5.49,NRW,5.49
C1109,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-14,3,1,pharmacy,5.49,Hessen,5.49
C1125,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-14,3,2,drugstore,5.49,Hessen,10.98
C1146,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-14,3,2,supermarket,4.99,Bayern,9.98
C1165,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-14,3,2,pharmacy,7.99,Hessen,15.98
C1204,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-14,3,2,supermarket,4.99,Baden-Württemberg,9.98
C1086,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-15,3,1,pharmacy,5.49,Hessen,5.49
C1204,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-15,3,3,drugstore,5.49,Hessen,16.47
C1233,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-15,3,2,supermarket,5.49,Baden-Württemberg,10.98
C1265,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-15,3,2,drugstore,5.49,NRW,10.98
C1012,ATHLETE,EIS001,Eisspray akut,2025-03-16,3,2,online,8.49,NRW,16.98
C1016,ATHLETE,EIS001,Eisspray akut,2025-03-16,3,2,online,8.49,NRW,16.98
C1110,SELFCARE,BEI001,5in1 Beinlotion,2025-03-16,3,1,drugstore,9.99,Hessen,9.99
C1193,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-16,3,1,pharmacy,4.99,Hessen,4.99
C1206,BUDGET,EIS001,Eisspray akut,2025-03-16,3,2,drugstore,8.49,NRW,16.98
C1233,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-16,3,2,drugstore,5.49,Hessen,10.98
C1257,BUDGET,EIS001,Eisspray akut,2025-03-16,3,1,supermarket,8.49,Hessen,8.49
C1087,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-17,3,3,drugstore,5.49,Hessen,16.47
C1122,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-17,3,2,drugstore,5.49,NRW,10.98
C1126,SELFCARE,BEI001,5in1 Beinlotion,2025-03-17,3,1,drugstore,9.99,NRW,9.99
C1213,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-17,3,1,drugstore,4.99,NRW,4.99
C1217,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-17,3,1,drugstore,4.99,Baden-Württemberg,4.99
C1218,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-17,3,1,drugstore,5.49,Hessen,5.49
C1061,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-18,3,1,pharmacy,5.49,NRW,5.49
C1067,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-18,3,3,drugstore,5.49,Saarland,16.47
C1096,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-18,3,1,drugstore,5.49,Hessen,5.49
C1135,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-18,3,1,pharmacy,5.49,Saarland,5.49
C1139,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-18,3,2,pharmacy,7.99,Saarland,15.98
C1150,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-18,3,1,supermarket,4.99,Bayern,4.99
C1157,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-18,3,2,supermarket,4.99,Bayern,9.98
C1177,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-18,3,2,pharmacy,7.99,Bayern,15.98
C1182,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-18,3,3,pharmacy,4.99,Bayern,14.97
C1214,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-18,3,1,supermarket,5.49,Baden-Württemberg,5.49
C1225,BUDGET,EIS001,Eisspray akut,2025-03-18,3,2,supermarket,8.49,Baden-Württemberg,16.98
C1240,BUDGET,BEI001,5in1 Beinlotion,2025-03-18,3,1,drugstore,9.99,NRW,9.99
C1248,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-18,3,2,supermarket,4.99,Baden-Württemberg,9.98
C1004,ATHLETE,EIS001,Eisspray akut,2025-03-19,3,3,online,8.49,Baden-Württemberg,25.47
C1098,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-19,3,1,pharmacy,5.49,Saarland,5.49
C1114,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-19,3,2,pharmacy,5.49,Hessen,10.98
C1050,ATHLETE,EIS001,Eisspray akut,2025-03-20,3,2,pharmacy,8.49,Baden-Württemberg,16.98
C1056,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-20,3,2,pharmacy,5.49,Saarland,10.98
C1067,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-20,3,1,pharmacy,5.49,NRW,5.49
C1081,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-20,3,1,drugstore,5.49,Hessen,5.49
C1112,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-20,3,1,pharmacy,5.49,Hessen,5.49
C1027,ATHLETE,EIS001,Eisspray akut,2025-03-21,3,1,pharmacy,8.49,Baden-Württemberg,8.49
C1065,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-21,3,1,pharmacy,5.49,Saarland,5.49
C1257,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-21,3,1,supermarket,4.99,NRW,4.99
C1011,ATHLETE,EIS001,Eisspray akut,2025-03-22,3,1,pharmacy,8.49,NRW,8.49
C1058,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-22,3,1,pharmacy,5.49,Hessen,5.49
C1070,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-22,3,1,drugstore,5.49,Hessen,5.49
C1124,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-22,3,1,drugstore,5.49,NRW,5.49
C1128,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-22,3,2,drugstore,5.49,Saarland,10.98
C1180,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-22,3,1,supermarket,4.99,Saarland,4.99
C1217,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-22,3,1,drugstore,4.99,NRW,4.99
C1229,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-22,3,1,drugstore,5.49,Hessen,5.49
C1256,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-22,3,1,drugstore,4.99,Baden-Württemberg,4.99
C1013,ATHLETE,EIS001,Eisspray akut,2025-03-23,3,1,online,8.49,NRW,8.49
C1013,ATHLETE,EIS001,Eisspray akut,2025-03-23,3,1,online,8.49,Baden-Württemberg,8.49
C1042,ATHLETE,EIS001,Eisspray akut,2025-03-23,3,2,online,8.49,Baden-Württemberg,16.98
C1088,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-23,3,1,drugstore,5.49,Hessen,5.49
C1130,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-23,3,2,drugstore,5.49,Hessen,10.98
C1180,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-23,3,1,supermarket,4.99,Bayern,4.99
C1201,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-23,3,1,supermarket,4.99,Hessen,4.99
C1206,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-23,3,1,drugstore,4.99,Baden-Württemberg,4.99
C1019,ATHLETE,EIS001,Eisspray akut,2025-03-24,3,1,pharmacy,8.49,Bayern,8.49
C1057,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-24,3,3,drugstore,5.49,Saarland,16.47
C1059,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-24,3,3,drugstore,5.49,Hessen,16.47
C1062,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-24,3,1,drugstore,5.49,Saarland,5.49
C1064,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-24,3,1,drugstore,5.49,Saarland,5.49
C1207,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-24,3,3,supermarket,4.99,NRW,14.97
C1243,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-24,3,1,supermarket,5.49,Hessen,5.49
C1258,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-24,3,1,supermarket,4.99,Baden-Württemberg,4.99
C1004,ATHLETE,EIS001,Eisspray akut,2025-03-25,3,1,online,8.49,Baden-Württemberg,8.49
C1109,SELFCARE,BEI001,5in1 Beinlotion,2025-03-25,3,2,pharmacy,9.99,Saarland,19.98
C1116,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-25,3,2,drugstore,5.49,NRW,10.98
C1121,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-25,3,1,drugstore,5.49,Saarland,5.49
C1212,BUDGET,BEI001,5in1 Beinlotion,2025-03-25,3,1,drugstore,9.99,Baden-Württemberg,9.99
C1114,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-26,3,2,drugstore,5.49,NRW,10.98
C1172,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-26,3,1,supermarket,4.99,Hessen,4.99
C1011,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-03-27,3,3,pharmacy,7.99,NRW,23.97
C1198,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-27,3,3,supermarket,4.99,Baden-Württemberg,14.97
C1202,BUDGET,HOR001,Hornhaut Entferner Maske,2025-03-27,3,2,drugstore,5.49,NRW,10.98
C1255,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-27,3,2,supermarket,4.99,NRW,9.98
C1114,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-03-28,3,2,pharmacy,5.49,NRW,10.98
C1164,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-03-28,3,2,supermarket,4.99,Bayern,9.98
C1242,BUDGET,EIS001,Eisspray akut,2025-03-28,3,1,drugstore,8.49,Hessen,8.49
C1024,ATHLETE,EIS001,Eisspray akut,2025-04-01,4,1,online,8.49,Bayern,8.49
C1044,ATHLETE,EIS001,Eisspray akut,2025-04-01,4,2,online,8.49,Baden-Württemberg,16.98
C1118,SELFCARE,BEI001,5in1 Beinlotion,2025-04-01,4,1,drugstore,9.99,NRW,9.99
C1125,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-01,4,2,pharmacy,5.49,NRW,10.98
C1240,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-01,4,1,supermarket,5.49,NRW,5.49
C1019,ATHLETE,EIS001,Eisspray akut,2025-04-02,4,1,online,8.49,Baden-Württemberg,8.49
C1056,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-02,4,3,pharmacy,5.49,NRW,16.47
C1064,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-02,4,1,pharmacy,5.49,NRW,5.49
C1177,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-02,4,1,pharmacy,4.99,Hessen,4.99
C1199,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-02,4,1,drugstore,4.99,NRW,4.99
C1020,ATHLETE,EIS001,Eisspray akut,2025-04-03,4,1,online,8.49,Baden-Württemberg,8.49
C1129,SELFCARE,BEI001,5in1 Beinlotion,2025-04-03,4,2,drugstore,9.99,NRW,19.98
C1030,ATHLETE,EIS001,Eisspray akut,2025-04-04,4,1,pharmacy,8.49,Baden-Württemberg,8.49
C1067,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-04,4,1,drugstore,5.49,Hessen,5.49
C1072,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-04,4,1,drugstore,5.49,Hessen,5.49
C1102,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-04,4,1,drugstore,5.49,Hessen,5.49
C1106,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-04,4,1,drugstore,5.49,Saarland,5.49
C1127,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-04,4,2,drugstore,5.49,NRW,10.98
C1009,ATHLETE,EIS001,Eisspray akut,2025-04-05,4,2,pharmacy,8.49,Bayern,16.98
C1034,ATHLETE,EIS001,Eisspray akut,2025-04-05,4,1,pharmacy,8.49,Baden-Württemberg,8.49
C1085,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-05,4,1,pharmacy,5.49,NRW,5.49
C1093,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-05,4,3,drugstore,5.49,NRW,16.47
C1039,ATHLETE,EIS001,Eisspray akut,2025-04-06,4,2,online,8.49,Bayern,16.98
C1049,ATHLETE,EIS001,Eisspray akut,2025-04-06,4,1,online,8.49,NRW,8.49
C1214,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-06,4,1,supermarket,5.49,NRW,5.49
C1002,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-07,4,3,pharmacy,7.99,Bayern,23.97
C1012,ATHLETE,EIS001,Eisspray akut,2025-04-07,4,1,pharmacy,8.49,NRW,8.49
C1172,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-07,4,2,pharmacy,4.99,Hessen,9.98
C1198,BUDGET,BEI001,5in1 Beinlotion,2025-04-07,4,1,drugstore,9.99,Baden-Württemberg,9.99
C1216,BUDGET,BEI001,5in1 Beinlotion,2025-04-07,4,1,drugstore,9.99,NRW,9.99
C1235,BUDGET,EIS001,Eisspray akut,2025-04-07,4,1,supermarket,8.49,Baden-Württemberg,8.49
C1247,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-07,4,1,supermarket,5.49,Hessen,5.49
C1018,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-09,4,1,online,7.99,NRW,7.99
C1077,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-09,4,3,pharmacy,5.49,Saarland,16.47
C1135,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-09,4,1,pharmacy,5.49,Saarland,5.49
C1021,ATHLETE,EIS001,Eisspray akut,2025-04-10,4,2,pharmacy,8.49,Bayern,16.98
C1055,ATHLETE,EIS001,Eisspray akut,2025-04-10,4,3,online,8.49,NRW,25.47
C1080,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-10,4,1,pharmacy,5.49,NRW,5.49
C1125,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-10,4,1,drugstore,5.49,NRW,5.49
C1132,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-10,4,2,drugstore,5.49,Hessen,10.98
C1221,BUDGET,BEI001,5in1 Beinlotion,2025-04-10,4,3,drugstore,9.99,Baden-Württemberg,29.97
C1233,BUDGET,BEI001,5in1 Beinlotion,2025-04-10,4,2,drugstore,9.99,Baden-Württemberg,19.98
C1015,ATHLETE,EIS001,Eisspray akut,2025-04-11,4,1,pharmacy,8.49,NRW,8.49
C1251,BUDGET,EIS001,Eisspray akut,2025-04-11,4,1,supermarket,8.49,Baden-Württemberg,8.49
C1019,ATHLETE,EIS001,Eisspray akut,2025-04-12,4,1,online,8.49,Baden-Württemberg,8.49
C1116,SELFCARE,BEI001,5in1 Beinlotion,2025-04-12,4,1,pharmacy,9.99,Saarland,9.99
C1238,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-12,4,2,drugstore,5.49,Baden-Württemberg,10.98
C1109,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-13,4,2,drugstore,5.49,Hessen,10.98
C1118,SELFCARE,BEI001,5in1 Beinlotion,2025-04-13,4,2,drugstore,9.99,NRW,19.98
C1177,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-13,4,1,supermarket,4.99,Saarland,4.99
C1080,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-14,4,1,pharmacy,5.49,Saarland,5.49
C1098,SELFCARE,BEI001,5in1 Beinlotion,2025-04-14,4,1,drugstore,9.99,Saarland,9.99
C1132,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-14,4,1,pharmacy,5.49,NRW,5.49
